source,target,osmid,lanes,name,highway,length
6647207215,6600251027,711128282,1,Phố Tràng Tiền,secondary,38.281
6647207215,445371197,711128282,1,Phố Tràng Tiền,secondary,19.568
6647207216,445371197,711128280,1,Phố Tràng Tiền,secondary,18.899
6647207216,6600251028,711128280,1,Phố Tràng Tiền,secondary,36.483
6648055354,81817652,965634323,2,,secondary,5.328
6648055354,10142649479,711128283,1,Phố Tràng Tiền,secondary,46.897
6648055354,993037624,954856203,2,,secondary,7.126
6648288794,102989116,399565639,2,Phố Lê Thánh Tông,tertiary,29.079
6648288794,9873,399565639,2,Phố Lê Thánh Tông,tertiary,36.502
9873,5704382355,399565639,2,Phố Lê Thánh Tông,tertiary,36.502
6648288796,5704543860,711134702,2,Đường Trần Khánh Dư,primary,7.84
6648288796,9872,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,67.277
9872,2218334196,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,67.277
6648288797,2474695878,711134701,2,Đường Trần Khánh Dư,primary,7.51
6648288797,9871,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,66.2135
9871,10118488793,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,66.2135
6658015489,6658015490,708544257,,Ngõ 328 Bạch Đằng,residential,39.879
6658015490,6408837604,408489723,2,Đường Bạch Đằng,tertiary,26.174
6658015490,5704400884,408489723,2,Đường Bạch Đằng,tertiary,40.707
6658015490,6658015489,708544257,,Ngõ 328 Bạch Đằng,residential,39.879
6662289397,98010335,838508585,2,Phố Trần Hưng Đạo,secondary,16.581
6662289397,9870,838508585,2,Phố Trần Hưng Đạo,secondary,84.3535
9870,6662355785,838508585,2,Phố Trần Hưng Đạo,secondary,84.3535
6662289398,98010335,769798549,3,Phố Ngô Quyền,tertiary,12.915
6662289398,9869,769798549,3,Phố Ngô Quyền,tertiary,64.9515
9869,1819499860,769798549,3,Phố Ngô Quyền,tertiary,64.9515
6662289399,4023430929,943964888,2,Phố Trần Hưng Đạo,secondary,44.348
6662289399,98010335,943964888,2,Phố Trần Hưng Đạo,secondary,16.3
6662352878,9868,953227392,2,Phố Lý Thường Kiệt,tertiary,56.1265
9868,4022961193,953227392,2,Phố Lý Thường Kiệt,tertiary,56.1265
6662352878,98012399,953227392,2,Phố Lý Thường Kiệt,tertiary,14.174
6662352879,98012399,601595920,2,Phố Lý Thường Kiệt,tertiary,16.807
6662352879,9867,601595920,2,Phố Lý Thường Kiệt,tertiary,58.0885
9867,8189781466,601595920,2,Phố Lý Thường Kiệt,tertiary,58.0885
6662352880,98012399,953227391,2,Phố Phan Chu Trinh,tertiary,18.905
6662352880,11217947433,953227391,2,Phố Phan Chu Trinh,tertiary,12.306
6662352881,9866,11550307,2,Phố Phan Chu Trinh,tertiary,37.0175
9866,5704382356,11550307,2,Phố Phan Chu Trinh,tertiary,37.0175
6662352881,98012399,11550307,2,Phố Phan Chu Trinh,tertiary,11.191
6662352882,98010926,953227391,2,Phố Phan Chu Trinh,tertiary,19.257
6662352882,9865,953227391,2,Phố Phan Chu Trinh,tertiary,43.19799999999999
9865,5707060227,953227391,2,Phố Phan Chu Trinh,tertiary,43.19799999999999
6662352883,98010926,943964869,2,Phố Trần Hưng Đạo,secondary,18.291
6662352883,9864,943964869,2,Phố Trần Hưng Đạo,secondary,59.699
9864,6689701342,943964869,2,Phố Trần Hưng Đạo,secondary,59.699
6662352884,98010926,943964870,2,Phố Phan Chu Trinh,tertiary,8.339
6662352884,9863,943964870,2,Phố Phan Chu Trinh,tertiary,26.5695
9863,5707599797,943964870,2,Phố Phan Chu Trinh,tertiary,26.5695
6662355785,98010926,838508585,2,Phố Trần Hưng Đạo,secondary,19.067
6662355785,9862,838508585,2,Phố Trần Hưng Đạo,secondary,84.3535
9862,6662289397,838508585,2,Phố Trần Hưng Đạo,secondary,84.3535
6662487543,993037757,605230286,2,Phố Tràng Tiền,secondary,30.344
6662487543,9861,605230286,2,Phố Tràng Tiền,secondary,43.001
9861,4022961195,605230286,2,Phố Tràng Tiền,secondary,43.001
6662487544,993037639,954856201,2,Phố Phan Chu Trinh,tertiary,34.017
6662487544,4022966515,954856201,2,Phố Phan Chu Trinh,tertiary,4.486
6662487546,102985688,11550307,2,Phố Phan Chu Trinh,tertiary,14.447
6662487546,9860,11550307,2,Phố Phan Chu Trinh,tertiary,34.0305
9860,5704382356,11550307,2,Phố Phan Chu Trinh,tertiary,34.0305
6662487547,102985688,954856202,2,Phố Hai Bà Trưng,tertiary,17.678
6662487547,9859,954856202,2,Phố Hai Bà Trưng,tertiary,30.8775
9859,6644534247,954856202,2,Phố Hai Bà Trưng,tertiary,30.8775
6662487548,9858,954856201,2,Phố Phan Chu Trinh,tertiary,36.537
9858,4022966515,954856201,2,Phố Phan Chu Trinh,tertiary,36.537
6662487548,102985688,954856201,2,Phố Phan Chu Trinh,tertiary,15.763
6662487549,9857,707060209,2,Phố Hai Bà Trưng,tertiary,52.6015
9857,4022961194,707060209,2,Phố Hai Bà Trưng,tertiary,52.6015
6662487549,102985688,707060209,2,Phố Hai Bà Trưng,tertiary,16.05
6676496647,317968666,28924665,2,Phố Trần Thánh Tông,tertiary,22.71
6676496647,6676496648,710131656,2,,tertiary_link,19.153
6676496647,9856,28924665,2,Phố Trần Thánh Tông,tertiary,272.511
9856,317968674,28924665,2,Phố Trần Thánh Tông,tertiary,272.511
6676496648,6676496647,710131656,2,,tertiary_link,19.153
6676496648,2218590791,1226366005,2,Phố Tăng Bạt Hổ,tertiary,43.177
6676496648,317968666,1226366005,2,Phố Tăng Bạt Hổ,tertiary,24.238
6684786556,98010042,605230289,3,Phố Ngô Quyền,tertiary,12.505
6684786556,9855,605230289,3,Phố Ngô Quyền,tertiary,56.85
9855,8184202960,605230289,3,Phố Ngô Quyền,tertiary,56.85
6684786558,98010042,769798547,2,Phố Hai Bà Trưng,tertiary,18.56
6684786558,9854,769798547,2,Phố Hai Bà Trưng,tertiary,30.0775
9854,4022961194,769798547,2,Phố Hai Bà Trưng,tertiary,30.0775
6685514072,10142638745,707452253,,,cycleway,45.512
6685514072,10142638735,707452253,,,cycleway,4.462
6685527205,11078984959,600115734,2,Đường Trần Khánh Dư,secondary,12.648
6685527205,102987956,600115734,2,Đường Trần Khánh Dư,secondary,16.358
6685527206,9853,711134699,2,Đường Nguyễn Khoái,primary,29.8395
9853,6685542593,711134699,2,Đường Nguyễn Khoái,primary,29.8395
6685527206,2474695878,711134699,2,Đường Nguyễn Khoái,primary,8.283
6685527207,5704543860,711134700,2,Đường Nguyễn Khoái,primary,8.224
6685527207,9852,711134700,2,Đường Nguyễn Khoái,primary,30.0055
9852,6685542594,711134700,2,Đường Nguyễn Khoái,primary,30.0055
6685542593,9851,711134699,2,Đường Nguyễn Khoái,primary,29.8395
9851,6685527206,711134699,2,Đường Nguyễn Khoái,primary,29.8395
6685542594,9850,711134700,2,Đường Nguyễn Khoái,primary,30.0055
9850,6685527207,711134700,2,Đường Nguyễn Khoái,primary,30.0055
6685556118,6689625505,28103280,2,Phố Hàm Long,residential,6.133
6685556118,9849,28103280,2,Phố Hàm Long,residential,36.9495
9849,10130015979,28103280,2,Phố Hàm Long,residential,36.9495
6685556118,10130015963,711134471,,Ngõ Hàm Long II,residential,4.972
6685594995,102986558,11550985,2,Phố Hàn Thuyên,tertiary,23.016
6685594995,9848,11550985,2,Phố Hàn Thuyên,tertiary,70.864
9848,6689572381,11550985,2,Phố Hàn Thuyên,tertiary,70.864
6685594996,102986558,711138761,2,Phố Phan Chu Trinh,tertiary,13.257
6685594996,9847,943964870,2,Phố Phan Chu Trinh,tertiary,57.873
9847,5707599797,943964870,2,Phố Phan Chu Trinh,tertiary,57.873
6685594997,102986558,711138757,2,Phố Lò Đúc,tertiary,19.103
6685594997,9846,464097835,2,Phố Lò Đúc,tertiary,242.52850000000004
9846,103001099,464097835,2,Phố Lò Đúc,tertiary,242.52850000000004
6685594998,98010336,28103280,2,Phố Hàm Long,residential,11.668
6685594998,9845,28103280,2,Phố Hàm Long,residential,47.2075
9845,6689625505,28103280,2,Phố Hàm Long,residential,47.2075
6689431163,6689431165,28103280,2,Phố Hàm Long,residential,4.9
6689431163,6689625507,28103280,2,Phố Hàm Long,residential,26.118
6689431164,6689431165,399627032,,Phố Nguyễn Chế Nghĩa,residential,4.744
6689431164,9844,399627032,,Phố Nguyễn Chế Nghĩa,residential,36.796
9844,9696654437,399627032,,Phố Nguyễn Chế Nghĩa,residential,36.796
6689431165,4023430927,28103280,2,Phố Hàm Long,residential,6.148
6689431165,6689431163,28103280,2,Phố Hàm Long,residential,4.9
6689431165,6689431164,399627032,,Phố Nguyễn Chế Nghĩa,residential,4.744
6689473460,6689625507,28103280,2,Phố Hàm Long,residential,14.839
6689473460,98010336,28103280,2,Phố Hàm Long,residential,17.538
6689473461,98010336,943964887,3,Phố Ngô Quyền,tertiary,11.118
6689473461,9843,943964887,3,Phố Ngô Quyền,tertiary,63.2085
9843,8184202876,943964887,3,Phố Ngô Quyền,tertiary,63.2085
6689486564,5707599797,600115744,,Ngõ Phan Chu Trinh,residential,6.429
6689486564,9842,600115744,,Ngõ Phan Chu Trinh,residential,69.0765
9842,8189781487,600115744,,Ngõ Phan Chu Trinh,residential,69.0765
6689572371,102987961,1226365019,2,Phố Trần Hưng Đạo,secondary,24.8
6689572371,5707599788,1226365019,2,Phố Trần Hưng Đạo,secondary,42.495
6689572373,102987961,59150901,4,Phố Trần Thánh Tông,tertiary,26.838
6689572373,2218590775,59150901,4,Phố Trần Thánh Tông,tertiary,11.584
6689572375,5707599805,943964869,2,Phố Trần Hưng Đạo,secondary,11.461
6689572375,102987961,943964869,2,Phố Trần Hưng Đạo,secondary,16.462
6689572376,9841,11550985,2,Phố Hàn Thuyên,tertiary,75.532
9841,6689572379,11550985,2,Phố Hàn Thuyên,tertiary,75.532
6689572376,5707599805,11550985,2,Phố Hàn Thuyên,tertiary,31.562
6689572377,9840,943964869,2,Phố Trần Hưng Đạo,secondary,62.2335
9840,6689701341,943964869,2,Phố Trần Hưng Đạo,secondary,62.2335
6689572377,5707599805,943964869,2,Phố Trần Hưng Đạo,secondary,27.167
6689572378,5707599801,711525565,,Phố Phan Huy Chú,residential,37.314
6689572378,102989711,711525565,,Phố Phan Huy Chú,residential,10.621
6689572379,102989711,11550985,2,Phố Hàn Thuyên,tertiary,12.877
6689572379,9839,11550985,2,Phố Hàn Thuyên,tertiary,75.53200000000001
9839,6689572376,11550985,2,Phố Hàn Thuyên,tertiary,75.53200000000001
6689572381,102989711,11550985,2,Phố Hàn Thuyên,tertiary,9.634
6689572381,9838,11550985,2,Phố Hàn Thuyên,tertiary,70.864
9838,6685594995,11550985,2,Phố Hàn Thuyên,tertiary,70.864
6689625504,10130015977,711514829,,Ngõ 1 Hàm Long,residential,18.509
6689625505,9837,28103280,2,Phố Hàm Long,residential,47.2075
9837,6685594998,28103280,2,Phố Hàm Long,residential,47.2075
6689625505,6685556118,28103280,2,Phố Hàm Long,residential,6.133
6689625505,10130015977,711514829,,Ngõ 1 Hàm Long,residential,3.574
6689625506,10130015946,711514830,,Ngõ 3 Hàm Long,residential,23.9
6689625507,6689431163,28103280,2,Phố Hàm Long,residential,26.118
6689625507,6689473460,28103280,2,Phố Hàm Long,residential,14.839
6689625507,10130015946,711514830,,Ngõ 3 Hàm Long,residential,4.106
6689625511,308717223,964674136,2,Phố Lê Thánh Tông,tertiary,4.61
6689625511,11209277993,964674136,2,Phố Lê Thánh Tông,tertiary,0.866
6689625512,9966134298,964674136,2,Phố Lê Thánh Tông,tertiary,11.876
6689625512,9836,964674136,2,Phố Lê Thánh Tông,tertiary,45.853
9836,308717223,964674136,2,Phố Lê Thánh Tông,tertiary,45.853
6689625513,102989719,601595920,2,Phố Lý Thường Kiệt,tertiary,44.191
6689625513,102989115,601595920,2,Phố Lý Thường Kiệt,tertiary,12.515
6689625514,8324148623,769787747,2,Phố Lê Thánh Tông,tertiary,38.327
6689625514,102989115,769787747,2,Phố Lê Thánh Tông,tertiary,15.35
6689668432,8041596083,953227390,2,Phố Lý Thường Kiệt,tertiary,38.659
6689668432,11379768509,"[1223385257, 953227390]","['3', '2']","['Phố Lý Thường Kiệt', 'Phố Hàng Bài']","['secondary', 'tertiary']",28.563
6689675996,308717223,28103437,,Phố Phan Huy Chú,residential,13.38
6689675996,9835,28103437,,Phố Phan Huy Chú,residential,36.011
9835,9966134316,28103437,,Phố Phan Huy Chú,residential,36.011
6689685037,98010040,1223385256,2,Phố Hai Bà Trưng,tertiary,16.391
6689685037,11379754650,1223385256,2,Phố Hai Bà Trưng,tertiary,48.679
6689685038,98010040,1223385257,3,Phố Hàng Bài,secondary,15.857
6689685038,9834,1223385257,3,Phố Hàng Bài,secondary,71.528
9834,11379768509,1223385257,3,Phố Hàng Bài,secondary,71.528
6689686491,98010334,953227392,2,Phố Lý Thường Kiệt,tertiary,15.53
6689686491,9833,953227392,2,Phố Lý Thường Kiệt,tertiary,29.3325
9833,4022961193,953227392,2,Phố Lý Thường Kiệt,tertiary,29.3325
6689686492,9832,953227390,2,Phố Lý Thường Kiệt,tertiary,55.2375
9832,8041596083,953227390,2,Phố Lý Thường Kiệt,tertiary,55.2375
6689686492,98010334,953227390,2,Phố Lý Thường Kiệt,tertiary,16.591
6689686493,98010334,769798548,3,Phố Ngô Quyền,tertiary,16.029
6689686493,9831,769798548,3,Phố Ngô Quyền,tertiary,34.763
9831,5704353665,769798548,3,Phố Ngô Quyền,tertiary,34.763
6689701337,5707599771,813360486,2,Phố Trần Hưng Đạo,secondary,36.079
6689701337,445371170,813360486,2,Phố Trần Hưng Đạo,secondary,25.64
6689701338,5707599771,211930307,,Phố Đinh Công Tráng,residential,8.563
6689701338,5707599770,211930307,,Phố Đinh Công Tráng,residential,29.261
6689701339,9830,28103437,,Phố Phan Huy Chú,residential,51.426
9830,8654073304,28103437,,Phố Phan Huy Chú,residential,51.426
6689701339,102989712,28103437,,Phố Phan Huy Chú,residential,14.629
6689701340,102989712,711525565,,Phố Phan Huy Chú,residential,19.001
6689701340,5707599801,711525565,,Phố Phan Huy Chú,residential,40.98
6689701341,102989712,943964869,2,Phố Trần Hưng Đạo,secondary,12.662
6689701341,9829,943964869,2,Phố Trần Hưng Đạo,secondary,62.2335
9829,6689572377,943964869,2,Phố Trần Hưng Đạo,secondary,62.2335
6689701342,9828,943964869,2,Phố Trần Hưng Đạo,secondary,59.699
9828,6662352883,943964869,2,Phố Trần Hưng Đạo,secondary,59.699
6689701342,102989712,943964869,2,Phố Trần Hưng Đạo,secondary,12.252
6689714426,9827,711372254,2,Phố Ngô Thì Nhậm,tertiary,51.6325
9827,8184202872,711372254,2,Phố Ngô Thì Nhậm,tertiary,51.6325
6689714426,6689714427,"[457131694, 711372254]",2,"['Phố Lê Văn Hưu', 'Phố Ngô Thì Nhậm']",tertiary,27.696
6689714427,9826,457131694,2,Phố Lê Văn Hưu,tertiary,99.987
9826,10130015981,457131694,2,Phố Lê Văn Hưu,tertiary,99.987
6689714427,6689714426,"[711372254, 457131694]",2,"['Phố Lê Văn Hưu', 'Phố Ngô Thì Nhậm']",tertiary,27.696
6689745530,9825,600115734,2,Đường Trần Khánh Dư,secondary,40.623999999999995
9825,995292117,600115734,2,Đường Trần Khánh Dư,secondary,40.623999999999995
6689745530,9824,600115734,2,Đường Trần Khánh Dư,secondary,198.6795
9824,11078984959,600115734,2,Đường Trần Khánh Dư,secondary,198.6795
6689745530,9823,1193580660,,,bridleway,209.3955
9823,11078984956,1193580660,,,bridleway,209.3955
7821910476,9822,38134265,4,Đường Trần Khánh Dư,primary,59.4225
9822,10118488798,38134265,4,Đường Trần Khánh Dư,primary,59.4225
7821910476,10118488788,838062937,4,Đường Trần Khánh Dư,primary,38.666
7821910479,10118488788,838062937,4,Đường Trần Khánh Dư,primary,23.705
7821910479,9821,838062938,4,Đường Trần Khánh Dư,primary,25.7
9821,84799897,838062938,4,Đường Trần Khánh Dư,primary,25.7
7822814654,5707060240,684089070,,Phố Phạm Ngũ Lão,residential,31.462
7822814654,9820,684089070,,Phố Phạm Ngũ Lão,residential,52.021
9820,4022968801,684089070,,Phố Phạm Ngũ Lão,residential,52.021
7822814658,10142638679,211930307,,Phố Đinh Công Tráng,residential,2.461
7822814658,8817349963,211930307,,Phố Đinh Công Tráng,residential,25.731
8041596083,6689668432,953227390,2,Phố Lý Thường Kiệt,tertiary,38.659
8041596083,9819,953227390,2,Phố Lý Thường Kiệt,tertiary,55.2375
9819,6689686492,953227390,2,Phố Lý Thường Kiệt,tertiary,55.2375
8176640954,9818,399561785,2,Phố Hai Bà Trưng,tertiary,78.819
9818,98009137,399561785,2,Phố Hai Bà Trưng,tertiary,78.819
8176640954,98010040,399561785,2,Phố Hai Bà Trưng,tertiary,17.654
8178544891,98010040,764854185,3,Phố Hàng Bài,secondary,15.346
8178544891,9817,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,124.0795
9817,8184606179,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,124.0795
8178544953,4023430929,399627032,,Phố Nguyễn Chế Nghĩa,residential,9.717
8178544953,9816,399627032,,Phố Nguyễn Chế Nghĩa,residential,32.127
9816,9696654437,399627032,,Phố Nguyễn Chế Nghĩa,residential,32.127
8178545045,1819499861,170810312,,Phố Vọng Đức,residential,6.41
8178545045,2302090839,170810312,,Phố Vọng Đức,residential,48.687
8178545046,6385048445,170810312,,Phố Vọng Đức,residential,40.117
8178545046,1819499860,170810312,,Phố Vọng Đức,residential,9.413
8184202872,9815,711372254,2,Phố Ngô Thì Nhậm,tertiary,51.6325
9815,6689714426,711372254,2,Phố Ngô Thì Nhậm,tertiary,51.6325
8184202872,98010336,711372254,2,Phố Ngô Thì Nhậm,tertiary,7.468
8184202876,9814,943964887,3,Phố Ngô Quyền,tertiary,63.2085
9814,6689473461,943964887,3,Phố Ngô Quyền,tertiary,63.2085
8184202876,98010335,943964887,3,Phố Ngô Quyền,tertiary,24.957
8184202898,1819499860,769798549,3,Phố Ngô Quyền,tertiary,30.423
8184202898,98010334,769798549,3,Phố Ngô Quyền,tertiary,21.571
8184202922,9813,599635078,,Phố Phạm Sư Mạnh,residential,34.795
9813,5704353664,599635078,,Phố Phạm Sư Mạnh,residential,34.795
8184202922,5704353665,599635078,,Phố Phạm Sư Mạnh,residential,7.737
8184202923,9812,399565363,,Phố Nguyễn Khắc Cần,residential,40.2
9812,5704353664,399565363,,Phố Nguyễn Khắc Cần,residential,40.2
8184202923,4022961193,399565363,,Phố Nguyễn Khắc Cần,residential,5.47
8184202924,4022961194,399565363,,Phố Nguyễn Khắc Cần,residential,5.595
8184202924,9811,399565363,,Phố Nguyễn Khắc Cần,residential,39.14
9811,5704353664,399565363,,Phố Nguyễn Khắc Cần,residential,39.14
8184202925,5704382356,599635078,,Phố Phạm Sư Mạnh,residential,6.134
8184202925,9810,599635078,,Phố Phạm Sư Mạnh,residential,57.838
9810,5704353664,599635078,,Phố Phạm Sư Mạnh,residential,57.838
8184202934,9809,769798548,3,Phố Ngô Quyền,tertiary,31.5885
9809,5704353665,769798548,3,Phố Ngô Quyền,tertiary,31.5885
8184202934,98010042,769798548,3,Phố Ngô Quyền,tertiary,21.302
8184202954,8716653468,769798551,,Phố Nguyễn Khắc Cần,residential,29.853
8184202954,4022961194,769798551,,Phố Nguyễn Khắc Cần,residential,4.537
8184202955,4022961195,769798551,,Phố Nguyễn Khắc Cần,residential,6.586
8184202955,9808,769798551,,Phố Nguyễn Khắc Cần,residential,26.9225
9808,4022966514,769798551,,Phố Nguyễn Khắc Cần,residential,26.9225
8184202956,4022966515,704147265,,Ngõ Tràng Tiền,residential,7.879
8184202956,9807,704147265,,Ngõ Tràng Tiền,residential,57.044
9807,4022966514,704147265,,Ngõ Tràng Tiền,residential,57.044
8184202960,75618029,605230289,3,Phố Ngô Quyền,tertiary,16.703
8184202960,9806,605230289,3,Phố Ngô Quyền,tertiary,56.85
9806,6684786556,605230289,3,Phố Ngô Quyền,tertiary,56.85
8184606179,317367071,9965723,2,Phố Tràng Tiền,secondary,9.739
8184606179,9805,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,124.0795
9805,8178544891,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,124.0795
8189781466,9804,601595920,2,Phố Lý Thường Kiệt,tertiary,58.0885
9804,6662352879,601595920,2,Phố Lý Thường Kiệt,tertiary,58.0885
8189781466,102989719,601595920,2,Phố Lý Thường Kiệt,tertiary,18.909
8189781468,9803,28103437,,Phố Phan Huy Chú,residential,28.982
9803,8654073304,28103437,,Phố Phan Huy Chú,residential,28.982
8189781468,102989719,28103437,,Phố Phan Huy Chú,residential,19.139
8189781487,9802,600115744,,Ngõ Phan Chu Trinh,residential,69.0765
9802,6689486564,600115744,,Ngõ Phan Chu Trinh,residential,69.0765
8189781487,5707599801,600115744,,Ngõ Phan Chu Trinh,residential,5.811
8189781573,102989711,11550869,,Phố Hàng Chuối,residential,10.188
8189781573,9801,11550869,,Phố Hàng Chuối,residential,239.67350000000005
9801,308717227,11550869,,Phố Hàng Chuối,residential,239.67350000000005
8189781578,10139319599,880504074,,,tertiary_link,15.32
8189781578,5707599805,880504074,,,tertiary_link,25.225
8324080738,9800,29046480,,Phố Cổ Tân,residential,29.1595
9800,81817652,29046480,,Phố Cổ Tân,residential,29.1595
8324080738,9799,29046480,,Phố Cổ Tân,residential,42.400999999999996
9799,102985443,29046480,,Phố Cổ Tân,residential,42.400999999999996
8324108045,5704382342,684089070,,Phố Phạm Ngũ Lão,residential,19.549
8324108045,9798,684089070,,Phố Phạm Ngũ Lão,residential,33.8825
9798,5704382344,684089070,,Phố Phạm Ngũ Lão,residential,33.8825
8324148623,9797,769787747,2,Phố Lê Thánh Tông,tertiary,81.138
9797,6352370306,769787747,2,Phố Lê Thánh Tông,tertiary,81.138
8324148623,6689625514,769787747,2,Phố Lê Thánh Tông,tertiary,38.327
8654073304,9796,28103437,,Phố Phan Huy Chú,residential,28.982
9796,8189781468,28103437,,Phố Phan Huy Chú,residential,28.982
8654073304,9795,28103437,,Phố Phan Huy Chú,residential,51.426
9795,6689701339,28103437,,Phố Phan Huy Chú,residential,51.426
8654073304,8666189582,933704902,,Ngõ Phan Huy Chú,residential,5.418
8654073305,9794,933704902,,Ngõ Phan Huy Chú,residential,49.761
9794,8666189582,933704902,,Ngõ Phan Huy Chú,residential,49.761
8666189582,8654073304,933704902,,Ngõ Phan Huy Chú,residential,5.418
8666189582,9793,933704902,,Ngõ Phan Huy Chú,residential,49.761
9793,8654073305,933704902,,Ngõ Phan Huy Chú,residential,49.761
8713702409,6408837600,408489723,2,Đường Bạch Đằng,tertiary,24.203
8713702409,9792,408489723,2,Đường Bạch Đằng,tertiary,73.58250000000001
9792,6408837616,408489723,2,Đường Bạch Đằng,tertiary,73.58250000000001
8713732018,10175009785,600157694,,Đường Hồng Hà,residential,44.269
8713732018,9791,600157694,,Đường Hồng Hà,residential,81.0555
9791,6408837613,600157694,,Đường Hồng Hà,residential,81.0555
8716653468,4022966514,769798551,,Phố Nguyễn Khắc Cần,residential,49.591
8716653468,8184202954,769798551,,Phố Nguyễn Khắc Cần,residential,29.853
8817346153,5707054206,684089070,,Phố Phạm Ngũ Lão,residential,28.267
8817346153,9790,684089070,,Phố Phạm Ngũ Lão,residential,32.5705
9790,2218568787,684089070,,Phố Phạm Ngũ Lão,residential,32.5705
8817349963,7822814658,211930307,,Phố Đinh Công Tráng,residential,25.731
8817349963,9789,211930307,,Phố Đinh Công Tráng,residential,25.3405
9789,8817349971,211930307,,Phố Đinh Công Tráng,residential,25.3405
8817349971,9788,211930307,,Phố Đinh Công Tráng,residential,25.3405
9788,8817349963,211930307,,Phố Đinh Công Tráng,residential,25.3405
8817349971,2218568787,211930307,,Phố Đinh Công Tráng,residential,13.461
8817435380,317968654,684089070,,Phố Phạm Ngũ Lão,residential,48.735
8817435380,9787,684089070,,Phố Phạm Ngũ Lão,residential,27.7125
9787,5707060242,684089070,,Phố Phạm Ngũ Lão,residential,27.7125
9696654437,9786,399627032,,Phố Nguyễn Chế Nghĩa,residential,32.127
9786,8178544953,399627032,,Phố Nguyễn Chế Nghĩa,residential,32.127
9696654437,9785,399627032,,Phố Nguyễn Chế Nghĩa,residential,36.796
9785,6689431164,399627032,,Phố Nguyễn Chế Nghĩa,residential,36.796
9966134298,102989115,964674136,2,Phố Lê Thánh Tông,tertiary,4.24
9966134298,6689625512,964674136,2,Phố Lê Thánh Tông,tertiary,11.876
9966134316,9784,28103437,,Phố Phan Huy Chú,residential,36.011
9784,6689675996,28103437,,Phố Phan Huy Chú,residential,36.011
9966134316,102989719,28103437,,Phố Phan Huy Chú,residential,9.75
10118488788,7821910479,838062937,4,Đường Trần Khánh Dư,primary,23.705
10118488788,7821910476,838062937,4,Đường Trần Khánh Dư,primary,38.666
10118488791,10142638734,838062935,2,Đường Trần Khánh Dư,primary,3.487
10118488791,9783,838062935,2,Đường Trần Khánh Dư,primary,27.925
9783,2218334196,838062935,2,Đường Trần Khánh Dư,primary,27.925
10118488793,2218334196,11550678,1,Đường Trần Khánh Dư,secondary,18.544
10118488793,10142638729,711134054,2,Đường Trần Khánh Dư,primary,13.067
10118488793,5707599790,11550678,1,Đường Trần Khánh Dư,secondary,26.585
10118488793,9782,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,66.2135
9782,6648288797,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,66.2135
10118488798,9781,38134265,4,Đường Trần Khánh Dư,primary,59.4225
9781,7821910476,38134265,4,Đường Trần Khánh Dư,primary,59.4225
10118488798,309653587,38134265,4,Đường Trần Khánh Dư,primary,38.292
10130015946,6689625506,711514830,,Ngõ 3 Hàm Long,residential,23.9
10130015946,6689625507,711514830,,Ngõ 3 Hàm Long,residential,4.106
10130015963,6685556118,711134471,,Ngõ Hàm Long II,residential,4.972
10130015963,9780,711134471,,Ngõ Hàm Long II,residential,32.6115
9780,10211803187,711134471,,Ngõ Hàm Long II,residential,32.6115
10130015977,6689625504,711514829,,Ngõ 1 Hàm Long,residential,18.509
10130015977,6689625505,711514829,,Ngõ 1 Hàm Long,residential,3.574
10130015979,9779,28103280,2,Phố Hàm Long,residential,36.9495
9779,6685556118,28103280,2,Phố Hàm Long,residential,36.9495
10130015979,102986558,28103280,2,Phố Hàm Long,residential,19.763
10130015981,102986558,457131694,2,Phố Lê Văn Hưu,tertiary,20.045
10130015981,9778,457131694,2,Phố Lê Văn Hưu,tertiary,99.987
9778,6689714427,457131694,2,Phố Lê Văn Hưu,tertiary,99.987
10139319557,442601282,813360486,2,Phố Trần Hưng Đạo,secondary,11.753
10139319557,9777,813360486,2,Phố Trần Hưng Đạo,secondary,46.692
9777,445371170,813360486,2,Phố Trần Hưng Đạo,secondary,46.692
10139319599,2218590775,880504074,,,tertiary_link,17.451
10139319599,8189781578,880504074,,,tertiary_link,15.32
10139319662,9776,211933296,,,residential,33.736000000000004
9776,2218590791,211933296,,,residential,33.736000000000004
10139319662,2218590775,211933296,,,residential,30.595
10142026275,317367071,28869504,,Phố Nguyễn Xí,residential,9.248
10142026275,9775,28869504,,Phố Nguyễn Xí,residential,26.2875
9775,309597640,28869504,,Phố Nguyễn Xí,residential,26.2875
10142034366,4022981145,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,4.548
10142034366,9774,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,28.3645
9774,6408551377,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,28.3645
10142626199,10142638698,600544652,,,steps,10.995
